Epoch,Average Loss
1,0.088557
2,0.012792
3,0.008178
4,0.003411
5,0.004810
6,0.005561
7,0.003590
8,0.002412
9,0.002622
10,0.003398
11,0.003717
12,0.002941
13,0.002531
14,0.002668
15,0.002739
16,0.002548
17,0.002328
18,0.002155
19,0.001947
20,0.001735
21,0.001626
22,0.001593
23,0.001563
24,0.001479
25,0.001402
26,0.001352
27,0.001327
28,0.001307
29,0.001282
30,0.001220
31,0.001245
32,0.001200
33,0.001203
34,0.001189
35,0.001158
36,0.001163
37,0.001124
38,0.001112
39,0.001103
40,0.001076
41,0.001073
42,0.001041
43,0.001035
44,0.001021
45,0.001007
46,0.001002
47,0.000983
48,0.000984
49,0.000967
50,0.000950
51,0.000933
52,0.000919
53,0.000913
54,0.000910
55,0.000895
56,0.000880
57,0.000871
58,0.000874
59,0.000845
60,0.000853
61,0.000840
62,0.000830
63,0.000827
64,0.000815
65,0.000799
66,0.000817
67,0.000803
68,0.000796
69,0.000781
70,0.000782
71,0.000776
72,0.000767
73,0.000772
74,0.000763
75,0.000762
76,0.000753
77,0.000750
78,0.000751
79,0.000744
80,0.000745
81,0.000735
82,0.000752
83,0.000736
84,0.000730
85,0.000726
86,0.000735
87,0.000723
88,0.000736
89,0.000736
90,0.000716
91,0.000704
92,0.000717
93,0.000723
94,0.000701
95,0.000712
96,0.000699
97,0.000697
98,0.000712
99,0.000698
100,0.000687
101,0.000689
102,0.000695
103,0.000691
104,0.000698
105,0.000683
106,0.000683
107,0.000678
108,0.000694
109,0.000671
110,0.000667
111,0.000701
112,0.000679
113,0.000656
114,0.000674
115,0.000681
116,0.000656
117,0.000673
118,0.000677
119,0.000640
120,0.000680
121,0.000635
122,0.000669
123,0.000638
124,0.000679
125,0.000627
126,0.000683
127,0.000637
128,0.000677
129,0.000652
130,0.000617
131,0.000644
132,0.000626
133,0.000647
134,0.000627
135,0.000632
136,0.000634
137,0.000636
138,0.000638
139,0.000602
140,0.000614
141,0.000629
142,0.000595
143,0.000622
144,0.000610
145,0.000603
146,0.000580
147,0.000603
148,0.000611
149,0.000583
150,0.000607
151,0.000581
152,0.000592
153,0.000571
154,0.000571
155,0.000587
156,0.000562
157,0.000574
158,0.000558
159,0.000568
160,0.000564
161,0.000573
162,0.000559
163,0.000554
164,0.000566
165,0.000570
166,0.000541
167,0.000547
168,0.000555
169,0.000553
170,0.000547
171,0.000537
172,0.000540
173,0.000526
174,0.000545
175,0.000523
176,0.000529
177,0.000507
178,0.000486
179,0.000577
180,0.000511
181,0.000512
182,0.000514
183,0.000542
184,0.000521
185,0.000506
186,0.000508
187,0.000484
188,0.000493
189,0.000498
190,0.000506
191,0.000493
192,0.000462
193,0.000487
194,0.000509
195,0.000484
196,0.000448
197,0.000482
198,0.000450
199,0.000478
200,0.000468
201,0.000469
202,0.000461
203,0.000487
204,0.000492
205,0.000483
206,0.000479
207,0.000492
208,0.000460
209,0.000468
210,0.000486
211,0.000475
212,0.000468
213,0.000440
214,0.000440
215,0.000436
216,0.000511
217,0.000470
218,0.000484
219,0.000489
220,0.000505
221,0.000456
222,0.000441
223,0.000408
224,0.000440
225,0.000467
226,0.000476
227,0.000438
228,0.000428
229,0.000422
230,0.000458
231,0.000451
232,0.000436
233,0.000430
234,0.000404
235,0.000442
236,0.000424
237,0.000422
238,0.000413
239,0.000444
240,0.000447
241,0.000436
242,0.000428
243,0.000427
244,0.000402
245,0.000450
246,0.000444
247,0.000394
248,0.000448
249,0.000409
250,0.000409
251,0.000418
252,0.000411
253,0.000397
254,0.000446
255,0.000391
256,0.000427
257,0.000389
258,0.000441
259,0.000441
260,0.000396
261,0.000424
262,0.000384
263,0.000428
264,0.000432
265,0.000388
266,0.000439
267,0.000478
268,0.000447
269,0.000420
270,0.000433
271,0.000407
272,0.000385
273,0.000410
274,0.000368
275,0.000407
276,0.000389
277,0.000384
278,0.000397
279,0.000363
280,0.000400
281,0.000381
282,0.000368
283,0.000325
284,0.000330
285,0.000322
286,0.000298
287,0.000295
288,0.000372
289,0.000377
290,0.000374
291,0.000312
292,0.000307
293,0.000308
294,0.000254
295,0.000309
296,0.000299
297,0.000354
298,0.000340
299,0.000331
300,0.000299
301,0.000292
302,0.000304
303,0.000288
304,0.000306
305,0.000315
