Epoch,Average Loss
1,0.020800
2,0.000079
3,0.000022
4,0.000016
5,0.000020
6,0.000013
7,0.000017
8,0.000012
9,0.000013
10,0.000015
11,0.000014
12,0.000015
13,0.000014
14,0.000015
15,0.000013
16,0.000016
17,0.000012
18,0.000013
19,0.000014
20,0.000012
21,0.000013
22,0.000012
23,0.000013
24,0.000012
25,0.000012
26,0.000012
27,0.000009
28,0.000013
29,0.000009
30,0.000013
31,0.000009
32,0.000011
33,0.000010
34,0.000011
35,0.000007
36,0.000012
37,0.000008
38,0.000011
39,0.000008
40,0.000010
41,0.000009
42,0.000009
43,0.000009
44,0.000009
45,0.000008
46,0.000009
47,0.000008
48,0.000009
49,0.000007
50,0.000007
51,0.000006
52,0.000005
53,0.000008
54,0.000004
55,0.000006
56,0.000009
57,0.000006
58,0.000006
59,0.000007
60,0.000006
61,0.000006
62,0.000007
63,0.000006
64,0.000006
65,0.000006
66,0.000006
67,0.000006
68,0.000005
69,0.000005
70,0.000004
71,0.000004
72,0.000005
73,0.000008
74,0.000005
75,0.000006
76,0.000005
77,0.000005
78,0.000004
79,0.000004
80,0.000008
81,0.000005
82,0.000004
83,0.000005
84,0.000003
85,0.000008
86,0.000004
87,0.000003
88,0.000007
89,0.000004
90,0.000004
91,0.000005
92,0.000005
93,0.000004
94,0.000004
95,0.000003
96,0.000006
97,0.000003
98,0.000006
99,0.000003
100,0.000006
101,0.000004
102,0.000004
103,0.000003
104,0.000005
105,0.000003
106,0.000005
107,0.000004
108,0.000006
109,0.000002
110,0.000003
111,0.000005
112,0.000003
113,0.000005
114,0.000003
115,0.000006
116,0.000002
117,0.000003
118,0.000008
119,0.000002
120,0.000003
121,0.000005
122,0.000009
123,0.000001
124,0.000002
125,0.000005
126,0.000003
127,0.000008
128,0.000001
129,0.000003
130,0.000003
131,0.000004
132,0.000004
133,0.000005
134,0.000001
135,0.000006
136,0.000001
137,0.000004
138,0.000005
139,0.000001
140,0.000005
141,0.000002
142,0.000003
143,0.000004
144,0.000003
145,0.000003
146,0.000003
147,0.000003
148,0.000005
149,0.000005
150,0.000001
151,0.000007
152,0.000001
153,0.000017
154,0.000000
155,0.000000
156,0.000004
157,0.000002
158,0.000004
159,0.000002
160,0.000009
161,0.000000
162,0.000001
163,0.000014
164,0.000000
165,0.000000
166,0.000003
167,0.000004
168,0.000002
169,0.000004
170,0.000003
171,0.000005
172,0.000001
173,0.000007
174,0.000002
175,0.000002
176,0.000004
177,0.000017
178,0.000000
179,0.000000
180,0.000001
181,0.000014
182,0.000000
183,0.000000
184,0.000001
185,0.000003
186,0.000003
187,0.000003
188,0.000013
189,0.000000
190,0.000000
191,0.000003
192,0.000013
193,0.000000
194,0.000000
195,0.000003
196,0.000002
197,0.000003
198,0.000003
199,0.000002
200,0.000003
201,0.000002
202,0.000003
203,0.000003
204,0.000002
205,0.000003
206,0.000003
207,0.000013
208,0.000000
209,0.000000
210,0.000005
211,0.000001
212,0.000004
213,0.000002
214,0.000003
215,0.000005
216,0.000000
217,0.000002
218,0.000002
219,0.000007
220,0.000000
221,0.000003
222,0.000004
223,0.000003
224,0.000002
225,0.000004
226,0.000001
227,0.000005
228,0.000001
229,0.000011
230,0.000000
231,0.000002
232,0.000001
233,0.000002
234,0.000003
235,0.000007
236,0.000001
237,0.000002
238,0.000005
239,0.000000
240,0.000002
241,0.000003
242,0.000003
243,0.000005
244,0.000000
245,0.000002
246,0.000005
247,0.000001
248,0.000004
249,0.000002
250,0.000001
251,0.000005
252,0.000001
253,0.000003
254,0.000005
255,0.000001
256,0.000001
257,0.000009
258,0.000000
259,0.000002
260,0.000002
261,0.000003
262,0.000006
263,0.000000
