Epoch,Average Loss
1,0.002809
2,0.001253
3,0.000646
4,0.000344
5,0.000258
6,0.000565
7,0.000574
8,0.000646
9,0.001932
10,0.015646
11,0.003727
12,0.002291
13,0.001299
14,0.001553
15,0.001646
16,0.001661
17,0.001599
18,0.001510
19,0.001423
20,0.001338
21,0.001264
22,0.001200
23,0.001116
24,0.001069
25,0.001063
26,0.001013
27,0.001025
28,0.000970
29,0.000928
30,0.000907
31,0.000887
32,0.000862
33,0.000841
34,0.000844
35,0.000830
36,0.000815
37,0.000803
38,0.000789
39,0.000779
40,0.000773
41,0.000755
42,0.000744
43,0.000753
44,0.000717
45,0.000723
46,0.000712
47,0.000714
48,0.000709
49,0.000675
50,0.000672
51,0.000668
52,0.000694
53,0.000688
54,0.000671
55,0.000655
56,0.000651
57,0.000674
58,0.000632
59,0.000620
60,0.000640
61,0.000613
62,0.000678
63,0.000683
64,0.000632
65,0.000618
66,0.000584
67,0.000568
68,0.000584
69,0.000604
70,0.000639
71,0.000638
72,0.000620
73,0.000615
74,0.000641
75,0.000637
76,0.000583
77,0.000579
78,0.000551
79,0.000560
80,0.000613
81,0.000611
82,0.000551
83,0.000595
84,0.000590
85,0.000559
86,0.000618
87,0.000581
88,0.000584
89,0.000580
90,0.000566
91,0.000594
92,0.000605
93,0.000559
94,0.000569
95,0.000528
96,0.000555
97,0.000526
98,0.000567
99,0.000535
100,0.000574
101,0.000558
102,0.000553
103,0.000588
104,0.000560
105,0.000543
106,0.000543
107,0.000554
108,0.000515
109,0.000561
110,0.000537
111,0.000573
112,0.000536
113,0.000548
114,0.000553
115,0.000580
116,0.000541
117,0.000525
118,0.000530
119,0.000550
120,0.000572
121,0.000498
122,0.000541
123,0.000531
124,0.000543
125,0.000588
126,0.000577
127,0.000540
128,0.000550
129,0.000502
130,0.000527
131,0.000523
132,0.000510
133,0.000601
134,0.000518
135,0.000554
136,0.000534
137,0.000508
138,0.000532
139,0.000486
140,0.000558
141,0.000542
142,0.000536
143,0.000550
144,0.000514
145,0.000499
146,0.000513
147,0.000491
148,0.000577
149,0.000515
150,0.000568
151,0.000482
152,0.000520
153,0.000471
154,0.000546
155,0.000487
156,0.000535
157,0.000493
158,0.000493
159,0.000516
160,0.000493
161,0.000540
162,0.000454
163,0.000526
164,0.000484
165,0.000543
166,0.000487
167,0.000507
168,0.000470
169,0.000496
170,0.000469
171,0.000524
172,0.000464
173,0.000525
174,0.000525
175,0.000455
176,0.000444
177,0.000482
178,0.000459
179,0.000481
180,0.000456
181,0.000515
182,0.000473
183,0.000497
184,0.000463
185,0.000498
186,0.000496
187,0.000424
188,0.000506
189,0.000453
190,0.000511
191,0.000432
192,0.000484
193,0.000474
194,0.000508
195,0.000463
196,0.000476
197,0.000483
198,0.000482
199,0.000423
200,0.000444
201,0.000450
202,0.000528
203,0.000399
204,0.000454
205,0.000506
206,0.000455
207,0.000483
208,0.000481
209,0.000427
210,0.000511
211,0.000412
212,0.000443
213,0.000501
214,0.000385
215,0.000483
216,0.000386
217,0.000446
218,0.000413
219,0.000401
220,0.000452
221,0.000364
222,0.000436
223,0.000468
224,0.000364
225,0.000411
226,0.000415
227,0.000367
228,0.000450
229,0.000371
230,0.000362
231,0.000416
232,0.000364
233,0.000408
234,0.000408
235,0.000348
236,0.000335
237,0.000359
238,0.000418
239,0.000345
240,0.000324
241,0.000406
242,0.000360
243,0.000399
244,0.000348
245,0.000308
246,0.000324
247,0.000420
248,0.000380
249,0.000349
250,0.000297
251,0.000323
252,0.000329
253,0.000420
254,0.000321
255,0.000332
256,0.000326
257,0.000329
258,0.000380
259,0.000325
260,0.000367
261,0.000305
262,0.000306
263,0.000305
264,0.000421
265,0.000339
266,0.000315
267,0.000360
268,0.000325
269,0.000283
270,0.000285
271,0.000344
272,0.000366
273,0.000388
274,0.000346
275,0.000277
276,0.000279
277,0.000303
278,0.000355
279,0.000379
280,0.000318
281,0.000279
282,0.000294
283,0.000309
284,0.000313
285,0.000348
286,0.000328
287,0.000309
288,0.000299
289,0.000324
290,0.000332
291,0.000311
292,0.000309
293,0.000300
294,0.000287
295,0.000338
296,0.000393
297,0.000334
298,0.000300
299,0.000266
300,0.000302
301,0.000268
302,0.000335
303,0.000324
304,0.000337
305,0.000302
306,0.000346
307,0.000271
308,0.000342
309,0.000254
310,0.000334
311,0.000288
312,0.000300
313,0.000302
314,0.000331
315,0.000289
316,0.000340
317,0.000325
318,0.000336
319,0.000302
320,0.000311
321,0.000361
322,0.000263
323,0.000323
324,0.000309
325,0.000249
326,0.000274
327,0.000362
328,0.000328
329,0.000281
330,0.000298
331,0.000279
332,0.000380
333,0.000260
334,0.000322
335,0.000305
336,0.000272
337,0.000274
338,0.000314
339,0.000358
340,0.000259
341,0.000282
342,0.000329
343,0.000339
344,0.000259
345,0.000296
346,0.000312
347,0.000331
348,0.000246
349,0.000315
